MIST	
Room	ID	Volume	Net Lettable	Circulation	Occupancy	Floor - Ground	Floor - Upper	Floor - Total	Floor - Void	Floor - Win	Floor - Door	Floor - Hole	Floor - WinCount	Floor - DoorCount	Floor - HoleCount	Roof - Gross	Roof - Net	Roof - Win	Roof - Door	Roof - Hole	Roof - WinCount	Roof - DoorCount	Roof - HoleCount	Ceiling	Ext. Wall - Gross	Ext. Wall - Net	Ext. Wall - Win	Ext. Wall - Door	Ext. Wall - Hole	Ext. Wall - WinCount	Ext. Wall - DoorCount	Ext. Wall - HoleCount	Ext. Wall - Adj	Partition - Gross	Partition - Net	Partition - Win	Partition - Door	Partition - Hole	 Partition - DoorCount	 Partition - WinCount	 Partition - HoleCount	
hi-bay#	HBY_0113	359.1750	 102.6220	 0.0000	 0	 0.0000	 102.6220	 102.6220	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 102.6210	 86.5680	 31.6540	 54.9140	 0.0000	 0.0000	 4	 0	 0	 59.5900	 59.5900	 59.5900	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
hi-bay#	HBY_0114	140.7930	 40.2270	 0.0000	 0	 0.0000	 40.2270	 40.2270	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 40.2270	 38.8330	 38.8330	 0.0000	 0.0000	 0.0000	 0	 0	 0	 113.5210	 113.5210	 113.5210	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
hi-bay#	HBY_0116	89.1300	 25.4660	 0.0000	 0	 0.0000	 25.4660	 25.4660	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.4660	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 70.7800	 70.7800	 70.7800	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
hi-bay#	HBY_0117	85.0480	 24.2990	 0.0000	 0	 0.0000	 24.2990	 24.2990	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 24.3000	 4.9030	 0.8150	 4.0880	 0.0000	 0.0000	 1	 0	 0	 121.4180	 121.4180	 121.4180	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
hi-bay#	HBY_0118	400.6260	 114.4650	 0.0000	 0	 0.0000	 114.4650	 114.4650	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 114.4640	 83.8050	 13.9340	 69.8710	 0.0000	 0.0000	 2	 0	 0	 83.8060	 83.8060	 83.8060	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
hi-bay#	HBY_0119	27.7600	 7.9320	 0.0000	 0	 0.0000	 7.9320	 7.9320	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.6120	 0.6120	 0.0000	 0.0000	 0.0000	 0	 0	 0	 7.3190	 19.8250	 19.8250	 0.0000	 0.0000	 0.0000	 0	 0	 0	 19.8250	 19.8250	 19.8250	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
hi-bay#	HBY_0120	63.3430	 18.0970	 0.0000	 0	 9.3950	 8.7020	 18.0970	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 1.3970	 1.3970	 0.0000	 0.0000	 0.0000	 0	 0	 0	 16.7010	 31.1880	 31.1880	 0.0000	 0.0000	 0.0000	 0	 0	 0	 31.1880	 31.1880	 31.1880	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
hi-bay#	HBY_0121	368.4180	 105.2620	 0.0000	 0	 47.1760	 58.0860	 105.2620	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 105.2640	 116.9000	 73.2780	 43.6220	 0.0000	 0.0000	 5	 0	 0	 29.0910	 29.0910	 29.0910	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
hi-bay#	HBY_0122	100.8490	 28.8140	 0.0000	 0	 27.5720	 1.2420	 28.8140	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 28.8130	 49.6180	 49.6180	 0.0000	 0.0000	 0.0000	 0	 0	 0	 86.0800	 86.0800	 86.0800	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
hi-bay#	HBY_0123	358.6940	 102.4840	 0.0000	 0	 20.8660	 81.6180	 102.4840	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 1.5280	 1.5280	 0.0000	 0.0000	 0.0000	 0	 0	 0	 100.9560	 115.9160	 19.2740	 96.6420	 0.0000	 0.0000	 3	 0	 0	 58.3040	 58.3040	 58.3040	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
hi-bay#	HBY_0124	212.9620	 60.8460	 0.0000	 0	 14.9600	 45.8860	 60.8460	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 60.8470	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 117.3710	 117.3710	 117.3710	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
hi-bay#	HBY_0126	86.2330	 24.6380	 0.0000	 0	 21.7380	 2.9000	 24.6380	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 24.6390	 37.2410	 6.1920	 31.0490	 0.0000	 0.0000	 2	 0	 0	 37.2410	 37.2410	 37.2410	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
hi-bay#	HBY_0127	35.4130	 10.1180	 0.0000	 0	 1.8130	 8.3050	 10.1180	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 10.1180	 9.0690	 1.5080	 7.5610	 0.0000	 0.0000	 1	 0	 0	 22.7360	 22.7360	 22.7360	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
hi-bay#	HBY_0128	35.4130	 10.1180	 0.0000	 0	 1.8130	 8.3050	 10.1180	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 10.1180	 9.0690	 1.5080	 7.5610	 0.0000	 0.0000	 1	 0	 0	 22.7360	 22.7360	 22.7360	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
hi-bay#	HBY_0146	120.7520	 34.5010	 0.0000	 0	 0.0000	 34.5010	 34.5010	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.5000	 43.9960	 43.9960	 0.0000	 0.0000	 0.0000	 0	 0	 0	 79.9780	 79.9780	 79.9780	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
hi-bay#	HBY_0147	31.5210	 9.0060	 0.0000	 0	 0.0000	 9.0060	 9.0060	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 9.0060	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 49.2980	 49.2980	 49.2980	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
hi-bay#	HBY_0148	275.6440	 78.7550	 0.0000	 0	 0.0000	 78.7550	 78.7550	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 1.3230	 1.3230	 0.0000	 0.0000	 0.0000	 0	 0	 0	 77.4330	 90.1330	 14.9860	 75.1470	 0.0000	 0.0000	 3	 0	 0	 12.1140	 12.1140	 12.1140	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
hi-bay#	HBY_0149	287.5840	 82.1670	 0.0000	 0	 0.0000	 82.1670	 82.1670	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 82.1660	 43.9970	 7.3160	 36.6810	 0.0000	 0.0000	 1	 0	 0	 49.3780	 49.3780	 49.3780	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
hi-bay#	HBY_0150	44.1620	 12.6180	 0.0000	 0	 1.8860	 10.7320	 12.6180	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 12.6180	 11.7820	 1.9830	 9.7990	 0.0000	 0.0000	 2	 0	 0	 23.4710	 23.4710	 23.4710	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
hi-bay#	HBY_0151	226.9510	 64.8430	 0.0000	 0	 64.8430	 0.0000	 64.8430	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 64.8420	 54.2720	 50.9160	 3.3560	 0.0000	 0.0000	 2	 0	 0	 58.7980	 58.7980	 58.7980	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
hi-bay#	HBY_0152	164.9570	 47.1300	 0.0000	 0	 30.6120	 16.5180	 47.1300	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 47.1300	 37.9340	 37.9340	 0.0000	 0.0000	 0.0000	 0	 0	 0	 30.4390	 30.4390	 30.4390	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
hi-bay#	HBY_0153	164.9570	 47.1310	 0.0000	 0	 3.1030	 44.0280	 47.1310	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 47.1310	 37.9340	 37.9340	 0.0000	 0.0000	 0.0000	 0	 0	 0	 30.4390	 30.4390	 30.4390	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
hi-bay#	HBY_0145	34.5240	 9.8640	 0.0000	 0	 0.0000	 9.8640	 9.8640	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 2.2320	 2.2320	 0.0000	 0.0000	 0.0000	 0	 0	 0	 7.6320	 22.1180	 22.1180	 0.0000	 0.0000	 0.0000	 0	 0	 0	 22.1180	 22.1180	 22.1180	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
hi-bay14	HBY_0065	1738.8290	 496.8080	 0.0000	 0	 496.8080	 0.0000	 496.8080	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 362.4610	 362.4610	 0.0000	 0.0000	 0.0000	 0	 0	 0	 134.3460	 204.4860	 204.4860	 0.0000	 0.0000	 0.0000	 0	 0	 0	 153.7100	 153.7100	 153.7100	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
hi-bay16	HBY_0063	1483.0060	 423.7160	 0.0000	 0	 423.7160	 0.0000	 423.7160	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 190.6790	 190.6790	 0.0000	 0.0000	 0.0000	 0	 0	 0	 233.0370	 150.7460	 150.7460	 0.0000	 0.0000	 0.0000	 0	 0	 0	 150.7460	 150.7460	 150.7460	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
hi-bay17	HBY_0062	2565.4880	 732.9970	 0.0000	 0	 732.9970	 0.0000	 732.9970	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 420.5650	 420.5650	 0.0000	 0.0000	 0.0000	 0	 0	 0	 312.4320	 278.9470	 278.9470	 0.0000	 0.0000	 0.0000	 0	 0	 0	 100.8150	 100.8150	 100.8150	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
hi-bay2	HBY_0077	445.6320	 127.3230	 0.0000	 0	 127.3230	 0.0000	 127.3230	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 127.3230	 127.3230	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 262.7900	 262.7900	 262.7900	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
hi-bay20	HBY_0059	394.0200	 112.5770	 0.0000	 0	 112.5770	 0.0000	 112.5770	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 78.2680	 78.2680	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.3090	 150.2580	 150.2580	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
hi-bay21	HBY_0082	241.2120	 68.9180	 0.0000	 0	 68.9180	 0.0000	 68.9180	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 68.9180	 83.5420	 83.5420	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
hi-bay32	HBY_0089	1441.5770	 411.8790	 0.0000	 0	 411.8790	 0.0000	 411.8790	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 411.8790	 411.8790	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 170.1370	 170.1370	 0.0000	 0.0000	 0.0000	 0	 0	 0	 188.8030	 188.8030	 188.8030	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
hi-bay34	HBY_0091	433.5590	 123.8740	 0.0000	 0	 123.8740	 0.0000	 123.8740	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 92.8880	 92.8880	 0.0000	 0.0000	 0.0000	 0	 0	 0	 30.9860	 11.5370	 11.5370	 0.0000	 0.0000	 0.0000	 0	 0	 0	 221.5970	 221.5970	 221.5970	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
hi-bay36	HBY_0093	1745.0920	 498.5980	 0.0000	 0	 498.5980	 0.0000	 498.5980	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 367.4700	 367.4700	 0.0000	 0.0000	 0.0000	 0	 0	 0	 131.1280	 270.1310	 270.1310	 0.0000	 0.0000	 0.0000	 0	 0	 0	 272.5280	 272.5280	 272.5280	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
hi-bay37	HBY_0094	577.9870	 165.1390	 0.0000	 0	 165.1390	 0.0000	 165.1390	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 163.7350	 163.7350	 0.0000	 0.0000	 0.0000	 0	 0	 0	 1.4040	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 186.8020	 186.8020	 186.8020	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
hi-bay38	HBY_0095	537.1030	 153.4580	 0.0000	 0	 153.4580	 0.0000	 153.4580	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 50.8200	 50.8200	 0.0000	 0.0000	 0.0000	 0	 0	 0	 102.6380	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 318.2940	 318.2940	 318.2940	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
hi-bay4	HBY_0074	2116.9961	 604.8560	 0.0000	 0	 604.8560	 0.0000	 604.8560	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 538.8520	 538.8520	 0.0000	 0.0000	 0.0000	 0	 0	 0	 66.0040	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 368.5680	 368.5680	 368.5680	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
hi-bay41	HBY_0098	301.5030	 86.1440	 0.0000	 0	 86.1440	 0.0000	 86.1440	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 69.6190	 69.6190	 0.0000	 0.0000	 0.0000	 0	 0	 0	 16.5240	 65.0620	 65.0620	 0.0000	 0.0000	 0.0000	 0	 0	 0	 65.0620	 65.0620	 65.0620	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
hi-bay42	HBY_0099	231.0240	 66.0070	 0.0000	 0	 66.0070	 0.0000	 66.0070	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 66.0070	 66.0070	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 58.2450	 58.2450	 0.0000	 0.0000	 0.0000	 0	 0	 0	 81.4060	 81.4060	 81.4060	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
hi-bay43	HBY_0100	1841.6320	 526.1810	 0.0000	 0	 526.1810	 0.0000	 526.1810	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 526.1810	 526.1810	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 141.1220	 141.1220	 0.0000	 0.0000	 0.0000	 0	 0	 0	 227.1990	 227.1990	 227.1990	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
hi-bay44	HBY_0101	2107.9641	 602.2760	 0.0000	 0	 602.2760	 0.0000	 602.2760	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 351.0730	 351.0730	 0.0000	 0.0000	 0.0000	 0	 0	 0	 251.2040	 201.8640	 201.8640	 0.0000	 0.0000	 0.0000	 0	 0	 0	 150.8460	 150.8460	 150.8460	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
hi-bay46	HBY_0103	947.5100	 270.7170	 0.0000	 0	 270.7170	 0.0000	 270.7170	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 164.6570	 164.6570	 0.0000	 0.0000	 0.0000	 0	 0	 0	 106.0600	 143.8220	 143.8220	 0.0000	 0.0000	 0.0000	 0	 0	 0	 118.8020	 118.8020	 118.8020	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
hi-bay49	HBY_0106	339.2600	 96.9320	 0.0000	 0	 96.9320	 0.0000	 96.9320	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 6.5450	 6.5450	 0.0000	 0.0000	 0.0000	 0	 0	 0	 90.3860	 131.5010	 131.5010	 0.0000	 0.0000	 0.0000	 0	 0	 0	 21.6110	 21.6110	 21.6110	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
hi-bay54	HBY_0115	612.7360	 175.0670	 0.0000	 0	 175.0670	 0.0000	 175.0670	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 85.7400	 85.7400	 0.0000	 0.0000	 0.0000	 0	 0	 0	 89.3280	 144.5510	 144.5510	 0.0000	 0.0000	 0.0000	 0	 0	 0	 42.7340	 42.7340	 42.7340	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
hi-bay58	HBY_0156	1098.8120	 313.9460	 0.0000	 0	 313.9460	 0.0000	 313.9460	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 275.8590	 275.8590	 0.0000	 0.0000	 0.0000	 0	 0	 0	 38.0870	 124.8810	 124.8810	 0.0000	 0.0000	 0.0000	 0	 0	 0	 186.4730	 186.4730	 186.4730	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
hi-bay59	HBY_0157	1098.8120	 313.9460	 0.0000	 0	 313.9460	 0.0000	 313.9460	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 111.8510	 111.8510	 0.0000	 0.0000	 0.0000	 0	 0	 0	 202.0950	 124.8810	 124.8810	 0.0000	 0.0000	 0.0000	 0	 0	 0	 186.4730	 186.4730	 186.4730	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
hi-bay61	HBY_0159	1197.7510	 342.2140	 0.0000	 0	 342.2140	 0.0000	 342.2140	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 148.2750	 148.2750	 0.0000	 0.0000	 0.0000	 0	 0	 0	 193.9400	 140.9960	 140.9960	 0.0000	 0.0000	 0.0000	 0	 0	 0	 140.9960	 140.9960	 140.9960	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
hi-bay62	HBY_0160	301.5030	 86.1440	 0.0000	 0	 86.1440	 0.0000	 86.1440	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 58.2930	 58.2930	 0.0000	 0.0000	 0.0000	 0	 0	 0	 27.8510	 34.2660	 34.2660	 0.0000	 0.0000	 0.0000	 0	 0	 0	 95.8580	 95.8580	 95.8580	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
hi-bay8	HBY_0081	720.5270	 205.8650	 0.0000	 0	 205.8650	 0.0000	 205.8650	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 80.3750	 80.3750	 0.0000	 0.0000	 0.0000	 0	 0	 0	 125.4900	 83.4680	 83.4680	 0.0000	 0.0000	 0.0000	 0	 0	 0	 310.2970	 310.2970	 310.2970	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bathroom 12	BTHR0504	29.8820	 8.5380	 0.0000	 0	 0.0000	 8.5380	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 45.2760	 45.2760	 45.2760	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bathroom 13	BTHR0505	29.8820	 8.5380	 0.0000	 0	 0.0000	 8.5380	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 45.2760	 45.2760	 45.2760	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bathroom 13	BTHR0506	29.8820	 8.5380	 0.0000	 0	 0.0000	 8.5380	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 45.2760	 45.2760	 45.2760	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bathroom 13	BTHR0507	29.8820	 8.5380	 0.0000	 0	 0.0000	 8.5380	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 45.2760	 45.2760	 45.2760	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bathroom 13	BTHR0508	29.8820	 8.5380	 0.0000	 0	 0.0000	 8.5380	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 45.2760	 45.2760	 45.2760	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bathroom 13	BTHR0509	29.8820	 8.5380	 0.0000	 0	 0.0000	 8.5380	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 45.2760	 45.2760	 45.2760	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bathroom 13	BTHR0510	29.8820	 8.5380	 0.0000	 0	 0.0000	 8.5380	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 45.2760	 45.2760	 45.2760	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bathroom 14	BTHR0511	29.8820	 8.5380	 0.0000	 0	 0.0000	 8.5380	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 45.2760	 45.2760	 45.2760	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bathroom 14	BTHR0512	29.8820	 8.5380	 0.0000	 0	 0.0000	 8.5380	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 45.2760	 45.2760	 45.2760	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bathroom 14	BTHR0513	29.8820	 8.5380	 0.0000	 0	 0.0000	 8.5380	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 45.2760	 45.2760	 45.2760	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bathroom 14	BTHR0514	29.8820	 8.5380	 0.0000	 0	 0.0000	 8.5380	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 8.5380	 6.4680	 3.6460	 2.8220	 0.0000	 0.0000	 1	 0	 0	 27.9920	 38.8080	 27.9920	 10.8160	 0.0000	 0.0000	 0	 1	 0	 
Bathroom 15	BTHR0515	29.8820	 8.5380	 0.0000	 0	 0.0000	 8.5380	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 45.2760	 45.2760	 45.2760	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bathroom 15	BTHR0516	29.8820	 8.5380	 0.0000	 0	 0.0000	 8.5380	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 8.5380	 2.7430	 1.5460	 1.1970	 0.0000	 0.0000	 1	 0	 0	 42.5330	 42.5330	 42.5330	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bathroom 15	BTHR0517	29.8820	 8.5380	 0.0000	 0	 0.0000	 8.5380	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 45.2760	 45.2760	 45.2760	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bathroom 15	BTHR0518	29.8820	 8.5380	 0.0000	 0	 0.0000	 8.5380	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 8.5380	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 45.2760	 45.2760	 45.2760	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
